EVALUACION_ID,ZONA_ID,ZONA_NOMBRE,REGION,PROVINCIA,DISTRITO,LATITUD,LONGITUD,ALTITUD_MSNM,SUPERFICIE_HA,TIPO_YACIMIENTO,MINERAL_PRINCIPAL,CONCESION_ID,ESTADO_CONCESION,EMPRESA_OPERADORA,ACCESIBILIDAD_SCORE,DISPONIBILIDAD_AGUA_SCORE,DISTANCIA_VIA_PRINCIPAL_KM,DISTANCIA_PLANTA_KM,FASE_EXPLORACION,ANIO,TRIMESTRE,MES,FECHA_EVALUACION,EVALUADOR,METODO_EVALUACION,SISMICIDAD_INDICE,DISTANCIA_FALLA_GEOLOGICA_KM,ESTABILIDAD_TALUD_SCORE,PENDIENTE_PROMEDIO_PCT,NIVEL_FREATICO_M,CAUDAL_INFILTRACION_LPS,POTENCIAL_DRENAJE_ACIDO_PH,EVENTOS_GEOLOGICOS_12M,DISTANCIA_AREA_PROTEGIDA_KM,DISTANCIA_CUERPO_AGUA_KM,INDICE_ESTRES_HIDRICO,COBERTURA_VEGETAL_PCT,CALIDAD_AIRE_PM10_UGM3,PASIVOS_AMBIENTALES_NUM,ESPECIES_SENSIBLES_NUM,CONSUMO_AGUA_M3_MES,HUELLA_CARBONO_TCO2E_MES,COMUNIDADES_INFLUENCIA_NUM,POBLACION_INFLUENCIA,DISTANCIA_COMUNIDAD_KM,CONFLICTOS_REGISTRADOS_12M,DIAS_PARALIZACION_12M,INDICE_ACEPTACION_SOCIAL,CONVENIOS_VIGENTES_NUM,EMPLEO_LOCAL_PCT,IDH_DISTRITAL,POBREZA_DISTRITAL_PCT,QUEJAS_REGISTRADAS_12M,COSTO_MITIGACION_EJECUTADO_USD,ACCIONES_MITIGACION_NUM,ESTADO_REVISION,REVISOR_ASIGNADO,DECISION_ESPECIALISTA,FECHA_DECISION,COMENTARIO_REVISION,MONEDA
EVR-004773,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2021,Q1,2021-02,2021-02-15,D. Vargas,Modelo estadistico,2.3,35.54,4.38,33.6,34.6,12.8,6.38,3,40.51,9.34,0.416,44.5,98.4,4,6,31751.1,1373.9,0,120,25.12,5,14,0.684,6,55.2,0.551,14.6,7,645486.53,1,Pendiente,J. Mendoza,,,,USD
EVR-004774,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2021,Q1,2021-03,2021-03-16,P. Huaman,Inspeccion de campo,4.81,35.54,3.69,33.6,38.9,24.73,6.67,3,40.51,9.34,0.472,69.7,92.5,8,6,9321.9,1771.5,0,120,25.12,4,0,0.51,5,47.1,0.551,14.6,0,524202.25,6,En revision,J. Mendoza,,,,USD
EVR-004775,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2021,Q2,2021-04,2021-04-14,S. Ccahuana,Modelo estadistico,6.27,35.54,3.38,33.6,47.2,8.06,6.49,2,40.51,9.34,0.252,32.1,41.8,10,6,25719.9,1664.2,0,120,25.12,1,5,0.861,4,61.5,0.551,14.6,5,699429.34,6,Rechazada,A. Quispe,Suspender actividades,2021-04-29,Pendiente levantamiento de pasivos ambientales identificados,USD
EVR-004776,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2021,Q2,2021-05,2021-05-09,M. Rojas,Panel de expertos,1.43,35.54,3.05,33.6,65.3,31.71,5.65,2,40.51,9.34,0.515,41.5,102.2,9,6,38388.3,1852.4,0,120,25.12,3,10,0.54,6,46.7,0.551,14.6,16,386528.62,5,En revision,C. Ticona,,,,USD
EVR-004777,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2021,Q2,2021-06,2021-06-04,A. Quispe,Analisis documental,2.02,35.54,3.89,33.6,62.4,24.35,6.59,4,40.51,9.34,0.726,18.0,140.9,8,6,32151.4,1530.4,0,120,25.12,6,16,0.642,5,40.4,0.551,14.6,8,324364.19,3,Aprobada,M. Rojas,Continuar exploracion,2021-06-10,Actualizar linea base de calidad de aire,USD
EVR-004778,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2021,Q3,2021-07,2021-07-11,N. Bustamante,Matriz multicriterio,4.06,35.54,3.38,33.6,50.5,31.43,6.79,1,40.51,9.34,0.407,50.8,154.9,8,6,29755.8,1379.1,0,120,25.12,3,4,0.779,5,62.9,0.551,14.6,7,232917.6,6,Observada,J. Mendoza,Continuar con condiciones,2021-08-02,Verificar vigencia de convenios con la comunidad,USD
EVR-004779,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2021,Q3,2021-09,2021-09-20,R. Salazar,Matriz multicriterio,3.06,35.54,3.14,33.6,61.3,16.76,5.74,3,40.51,9.34,0.374,32.6,72.5,6,6,42000,506.7,0,120,25.12,3,11,0.823,5,72.0,0.551,14.6,5,150156.36,7,Revisada,S. Ccahuana,Continuar con monitoreo,2021-10-09,Riesgo aceptable con monitoreo trimestral,USD
EVR-004780,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2021,Q4,2021-10,2021-10-19,P. Huaman,Matriz multicriterio,2.24,35.54,2.66,33.6,70.6,20.06,5.56,3,40.51,9.34,0.572,39.1,54.8,7,6,4827.0,1464.9,0,120,25.12,1,19,0.649,6,49.9,0.551,14.6,11,601922.12,5,En revision,P. Huaman,,,,USD
EVR-004781,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2021,Q4,2021-11,2021-11-06,R. Salazar,Modelo estadistico,5.34,35.54,3.99,33.6,61.2,20.66,6.13,2,40.51,9.34,0.646,55.4,134.3,4,6,20071.4,1773.1,0,120,25.12,2,19,0.856,5,28.0,0.551,14.6,18,418262.4,6,Pendiente,C. Ticona,,,,USD
EVR-004782,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2021,Q4,2021-12,2021-12-16,M. Rojas,Inspeccion de campo,4.68,35.54,3.37,33.6,44.5,46.55,5.93,2,40.51,9.34,0.56,11.0,85.4,7,6,27182.4,1178.9,0,120,25.12,5,15,0.9,6,72.0,0.551,14.6,15,451731.6,10,Aprobada,N. Bustamante,Continuar exploracion,2021-12-26,Riesgo aceptable con monitoreo trimestral,USD
EVR-004783,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2022,Q1,2022-01,2022-01-11,C. Ticona,Panel de expertos,3.23,35.54,3.15,33.6,25.9,16.41,6.38,0,40.51,9.34,0.498,45.7,111.8,4,6,20810.4,957.2,0,120,25.12,5,0,0.669,5,51.6,0.551,14.6,13,203169.03,1,En revision,A. Quispe,,,,USD
EVR-004784,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2022,Q1,2022-02,2022-02-04,J. Mendoza,Panel de expertos,4.69,35.54,2.89,33.6,46.8,20.62,5.87,2,40.51,9.34,0.596,36.7,151.9,9,6,30289.1,324.1,0,120,25.12,3,0,0.825,3,33.0,0.551,14.6,5,32624.75,4,Aprobada,R. Salazar,Continuar exploracion,2022-02-13,Sin observaciones relevantes en el periodo evaluado,USD
EVR-004785,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2022,Q1,2022-03,2022-03-22,S. Ccahuana,Matriz multicriterio,5.76,35.54,3.42,33.6,39.5,39.27,7.07,3,40.51,9.34,0.617,51.3,96.9,8,6,36640.5,1888.3,0,120,25.12,2,14,0.621,5,43.2,0.551,14.6,22,574060.11,5,En revision,L. Chavez,,,,USD
EVR-004786,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2022,Q2,2022-04,2022-04-14,L. Chavez,Inspeccion de campo,5.45,35.54,4.37,33.6,48.6,16.51,5.92,3,40.51,9.34,0.578,44.7,101.0,8,6,20970.5,1580.3,0,120,25.12,2,0,0.665,3,67.1,0.551,14.6,9,276199.89,5,Rechazada,C. Ticona,Suspender actividades,2022-05-05,Sin observaciones relevantes en el periodo evaluado,USD
EVR-004787,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2022,Q2,2022-06,2022-06-26,L. Chavez,Panel de expertos,4.32,35.54,4.1,33.6,50.3,17.23,7.32,3,40.51,9.34,0.496,50.3,65.6,11,6,29727.5,1774.6,0,120,25.12,1,15,0.636,5,52.1,0.551,14.6,13,564189.24,5,Pendiente,A. Quispe,,,,USD
EVR-004788,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2022,Q3,2022-07,2022-07-23,C. Ticona,Inspeccion de campo,4.61,35.54,3.9,33.6,64.9,26.71,6.71,2,40.51,9.34,0.701,47.3,118.7,6,6,16018.8,1820.1,0,120,25.12,3,6,0.676,5,56.3,0.551,14.6,0,319462.43,4,Revisada,S. Ccahuana,Continuar con monitoreo,2022-08-12,Actualizar linea base de calidad de aire,USD
EVR-004789,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2022,Q3,2022-08,2022-08-17,L. Chavez,Analisis documental,5.8,35.54,3.71,33.6,42.6,22.59,6.1,3,40.51,9.34,0.743,29.9,134.4,5,6,23777.0,683.2,0,120,25.12,3,9,0.897,4,54.2,0.551,14.6,15,502048.59,4,Observada,A. Quispe,Continuar con condiciones,2022-08-19,Riesgo aceptable con monitoreo trimestral,USD
EVR-004790,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2022,Q3,2022-09,2022-09-06,C. Ticona,Panel de expertos,3.53,35.54,4.57,33.6,50.4,14.97,6.94,2,40.51,9.34,0.428,20.6,88.4,6,6,32754.4,908.1,0,120,25.12,6,18,0.97,6,40.9,0.551,14.6,6,424896.47,3,En revision,S. Ccahuana,,,,USD
EVR-004791,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2022,Q4,2022-10,2022-10-28,M. Rojas,Inspeccion de campo,4.29,35.54,2.2,33.6,37.7,11.1,6.39,3,40.51,9.34,0.263,30.1,74.6,6,6,23774.0,1027.1,0,120,25.12,0,31,0.78,6,51.4,0.551,14.6,5,452389.45,4,Rechazada,S. Ccahuana,Suspender actividades,2022-11-03,Verificar vigencia de convenios con la comunidad,USD
EVR-004792,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2022,Q4,2022-11,2022-11-28,N. Bustamante,Analisis documental,3.36,35.54,3.16,33.6,52.5,26.45,6.65,1,40.51,9.34,0.796,40.8,88.8,9,6,25146.9,731.9,0,120,25.12,3,17,0.56,5,62.7,0.551,14.6,16,491871.02,3,Revisada,S. Ccahuana,Continuar con monitoreo,2022-12-07,Actualizar linea base de calidad de aire,USD
EVR-004793,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2022,Q4,2022-12,2022-12-01,R. Salazar,Inspeccion de campo,4.05,35.54,3.7,33.6,43.9,23.48,7.1,2,40.51,9.34,0.595,47.7,95.2,7,6,38662.5,896.4,0,120,25.12,3,0,0.661,5,53.2,0.551,14.6,5,616401.79,4,Aprobada,D. Vargas,Continuar exploracion,2022-12-07,Aprobado condicionado a plan de manejo de aguas acidas,USD
EVR-004794,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2023,Q1,2023-01,2023-01-07,A. Quispe,Matriz multicriterio,5.39,35.54,3.39,33.6,65.1,15.35,7.04,4,40.51,9.34,0.746,58.3,100.9,8,6,11346.1,1175.7,0,120,25.12,4,8,0.781,7,58.0,0.551,14.6,7,165750.23,6,Pendiente,S. Ccahuana,,,,USD
EVR-004795,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2023,Q1,2023-02,2023-02-06,M. Rojas,Analisis documental,5.41,35.54,3.79,33.6,50.2,21.05,6.68,1,40.51,9.34,0.678,33.1,63.3,7,6,31506.1,972.7,0,120,25.12,5,8,0.676,6,63.0,0.551,14.6,20,400112.02,4,Revisada,L. Chavez,Continuar con monitoreo,2023-02-14,Aprobado condicionado a plan de manejo de aguas acidas,USD
EVR-004796,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2023,Q2,2023-04,2023-04-26,R. Salazar,Panel de expertos,2.65,35.54,4.68,33.6,53.4,24.29,5.39,2,40.51,9.34,0.723,25.0,101.6,6,6,27954.9,1582.1,0,120,25.12,2,16,0.714,5,53.8,0.551,14.6,10,250003.55,1,Pendiente,S. Ccahuana,,,,USD
EVR-004797,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2023,Q2,2023-05,2023-05-21,C. Ticona,Panel de expertos,3.79,35.54,3.43,33.6,82.5,24.06,7.19,1,40.51,9.34,0.525,55.5,118.3,11,6,28217.9,1719.3,0,120,25.12,3,5,0.599,7,55.6,0.551,14.6,6,301569.0,7,Observada,S. Ccahuana,Continuar con condiciones,2023-05-27,Actualizar linea base de calidad de aire,USD
EVR-004798,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2023,Q2,2023-06,2023-06-13,J. Mendoza,Matriz multicriterio,4.02,35.54,3.16,33.6,32.2,28.83,5.86,1,40.51,9.34,0.611,58.0,134.5,8,6,26385.2,1335.4,0,120,25.12,0,5,0.752,2,47.7,0.551,14.6,8,408385.3,7,En revision,J. Mendoza,,,,USD
EVR-004799,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2023,Q3,2023-07,2023-07-12,C. Ticona,Inspeccion de campo,5.2,35.54,4.26,33.6,39.9,19.32,5.24,3,40.51,9.34,0.643,22.8,20.1,9,6,17210.0,1498.4,0,120,25.12,0,12,0.738,3,38.1,0.551,14.6,0,328278.9,4,Revisada,D. Vargas,Continuar con monitoreo,2023-07-28,Requiere actualizar el estudio hidrogeologico antes de continuar,USD
EVR-004800,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2023,Q3,2023-08,2023-08-05,R. Salazar,Panel de expertos,4.82,35.54,3.14,33.6,47.8,23.02,5.91,3,40.51,9.34,0.573,20.7,91.1,8,6,32487.5,1164.7,0,120,25.12,4,0,0.656,4,72.0,0.551,14.6,0,247062.42,6,Observada,J. Mendoza,Continuar con condiciones,2023-08-14,Pendiente levantamiento de pasivos ambientales identificados,USD
EVR-004801,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Avanzada,2023,Q3,2023-09,2023-09-01,N. Bustamante,Analisis documental,1.0,35.54,3.86,33.6,60.7,17.26,5.56,3,40.51,9.34,0.678,39.9,90.8,7,6,19958.4,1195.0,0,120,25.12,5,11,0.603,7,43.2,0.551,14.6,4,456568.63,5,En revision,L. Chavez,,,,USD
EVR-004802,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2023,Q4,2023-10,2023-10-07,M. Rojas,Analisis documental,4.51,35.54,2.84,33.6,62.4,26.12,6.45,2,40.51,9.34,0.504,44.7,74.3,7,6,27513.8,1113.8,0,120,25.12,3,4,0.698,6,35.9,0.551,14.6,12,441418.55,6,Observada,J. Mendoza,Continuar con condiciones,2023-10-21,Aprobado condicionado a plan de manejo de aguas acidas,USD
EVR-004803,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2023,Q4,2023-11,2023-11-25,J. Mendoza,Modelo estadistico,4.29,35.54,4.61,33.6,66.7,27.9,5.38,1,40.51,9.34,0.791,70.8,76.2,9,6,31244.3,1074.7,0,120,25.12,4,11,0.587,5,72.0,0.551,14.6,5,512903.64,0,Revisada,R. Salazar,Continuar con monitoreo,2023-12-03,Sin observaciones relevantes en el periodo evaluado,USD
EVR-004804,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2023,Q4,2023-12,2023-12-11,J. Mendoza,Panel de expertos,3.27,35.54,3.92,33.6,64.4,16.11,5.52,3,40.51,9.34,0.471,38.7,92.8,8,6,24149.9,1069.3,0,120,25.12,4,3,0.769,7,34.5,0.551,14.6,4,710016.54,3,Aprobada,A. Quispe,Continuar exploracion,2023-12-13,Aprobado condicionado a plan de manejo de aguas acidas,USD
EVR-004805,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2024,Q1,2024-01,2024-01-20,S. Ccahuana,Analisis documental,5.5,35.54,3.02,33.6,53.6,30.74,7.5,3,40.51,9.34,0.548,43.4,94.5,6,6,27773.9,1458.2,0,120,25.12,5,0,0.759,7,35.7,0.551,14.6,12,716706.51,4,Revisada,R. Salazar,Continuar con monitoreo,2024-02-06,Observado por cercania a area natural protegida,USD
EVR-004806,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2024,Q1,2024-02,2024-02-27,L. Chavez,Modelo estadistico,4.42,35.54,3.09,33.6,45.9,14.24,5.55,6,40.51,9.34,0.628,46.5,82.9,2,6,8483.6,1442.6,0,120,25.12,3,5,0.598,5,66.2,0.551,14.6,4,18337.45,4,Rechazada,C. Ticona,Suspender actividades,2024-03-01,Escalar a comite por conflictividad social creciente,USD
EVR-004807,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2024,Q1,2024-03,2024-03-07,N. Bustamante,Modelo estadistico,4.3,35.54,3.35,33.6,28.4,6.7,5.75,2,40.51,9.34,0.656,64.0,109.2,9,6,21882.5,1587.1,0,120,25.12,4,9,0.435,6,48.6,0.551,14.6,13,332535.08,5,Rechazada,S. Ccahuana,Suspender actividades,2024-03-09,Se recomienda taller informativo con la comunidad de influencia directa,USD
EVR-004808,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2024,Q2,2024-04,2024-04-09,M. Rojas,Panel de expertos,2.47,35.54,3.93,33.6,47.9,18.22,5.28,0,40.51,9.34,0.561,31.4,122.9,10,6,28421.8,1401.2,0,120,25.12,5,5,0.45,6,59.0,0.551,14.6,4,377587.89,6,Aprobada,N. Bustamante,Continuar exploracion,2024-04-21,Se recomienda taller informativo con la comunidad de influencia directa,USD
EVR-004809,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Prospeccion,2024,Q2,2024-05,2024-05-15,C. Ticona,Panel de expertos,4.98,35.54,3.83,33.6,55.0,17.48,6.52,1,40.51,9.34,0.783,48.5,107.0,4,6,17925.2,2191.7,0,120,25.12,1,0,0.697,6,60.3,0.551,14.6,20,358193.22,5,Aprobada,M. Rojas,Continuar exploracion,2024-06-05,Sin observaciones relevantes en el periodo evaluado,USD
EVR-004810,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Evaluacion Economica,2024,Q2,2024-06,2024-06-23,N. Bustamante,Matriz multicriterio,1.76,35.54,3.0,33.6,37.9,32.64,5.62,2,40.51,9.34,0.729,37.8,108.4,12,6,25327.3,2107.0,0,120,25.12,2,2,0.723,5,46.4,0.551,14.6,0,566098.28,6,Observada,S. Ccahuana,Continuar con condiciones,2024-07-11,Observado por cercania a area natural protegida,USD
EVR-004811,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2024,Q3,2024-09,2024-09-07,C. Ticona,Inspeccion de campo,4.7,35.54,3.23,33.6,42.7,5.68,5.88,4,40.51,9.34,0.439,66.0,119.5,9,6,35970.1,847.8,0,120,25.12,6,0,0.56,6,72.0,0.551,14.6,8,283185.99,8,Rechazada,R. Salazar,Suspender actividades,2024-09-27,Requiere actualizar el estudio hidrogeologico antes de continuar,USD
EVR-004812,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2024,Q4,2024-10,2024-10-11,A. Quispe,Panel de expertos,4.53,35.54,3.2,33.6,78.0,22.27,7.39,2,40.51,9.34,0.385,13.6,96.9,12,6,25293.5,1056.4,0,120,25.12,0,5,0.774,5,69.8,0.551,14.6,8,465542.86,6,Aprobada,P. Huaman,Continuar exploracion,2024-10-18,Riesgo aceptable con monitoreo trimestral,USD
EVR-004813,Z0059,Zona El Galeno Oeste,Huanuco,Dos de Mayo,Dos de Mayo Grande,-10.2931,-76.65032,3081,1440.6,Placer Aluvial,Zinc,CON-167000,Por renovar,Sierra Mineral SAC,4.93,3.11,2.5,13.6,Exploracion Inicial,2024,Q4,2024-11,2024-11-28,L. Chavez,Panel de expertos,4.68,35.54,4.08,33.6,77.8,23.26,6.96,4,40.51,9.34,0.694,39.8,130.7,11,6,42000,1420.7,0,120,25.12,4,3,0.695,4,29.8,0.551,14.6,7,408446.64,6,Observada,L. Chavez,Continuar con condiciones,2024-12-02,Riesgo aceptable con monitoreo trimestral,USD
